10/23/2014,Choya,[loser],0–2,MacSed,[winner],P,P,HotS,online
10/18/2014,Choya,[loser],0–2,Alicia,[winner],P,P,HotS,online
10/18/2014,Choya,[winner],2–0,Heart,[loser],P,T,HotS,online
10/17/2014,Choya,[loser],0–2,YongHwa,[winner],P,P,HotS,online
10/16/2014,Choya,[loser],1–2,Terminator,[winner],P,P,HotS,online
10/30/2013,LoWeLy,[loser],0–1,Sonder,[winner],Z,Z,HotS,online
10/16/2013,LoWeLy,[loser],0–2,Journey,[winner],Z,T,HotS,online
10/08/2013,LoWeLy,[loser],0–2,BBoongBBoong,[winner],Z,Z,HotS,online
10/03/2013,LoWeLy,[loser],0–2,LucifroN,[winner],Z,T,HotS,online
10/01/2013,LoWeLy,[loser],0–1,Krr,[winner],Z,P,HotS,online
09/29/2013,LoWeLy,[loser],0–1,StarDust,[winner],Z,P,HotS,online
09/24/2013,LoWeLy,[loser],0–1,sLh,[winner],Z,P,HotS,online
09/23/2013,LoWeLy,[loser],0–2,Harstem,[winner],Z,P,HotS,online
09/22/2013,LoWeLy,[loser],0–2,JonnyREcco,[winner],Z,Z,HotS,online
09/21/2013,LoWeLy,[loser],0–2,HaNfy,[winner],Z,Z,HotS,online
09/09/2013,LoWeLy,[winner],2–1,DaNa,[loser],Z,Z,HotS,online
09/07/2013,LoWeLy,[loser],0–1,Chubz,[winner],Z,P,HotS,online
09/05/2013,LoWeLy,[winner],2–1,TheStC,[loser],Z,T,HotS,online
08/18/2013,LoWeLy,[loser],0–1,DeMusliM,[winner],Z,T,HotS,online
08/17/2013,LoWeLy,[winner],1–0,LucifroN,[loser],Z,T,HotS,online
08/06/2013,LoWeLy,[winner],2–1,Harstem,[loser],Z,P,HotS,online
08/06/2013,LoWeLy,[loser],0–1,Grubby,[winner],Z,P,HotS,online
08/04/2013,LoWeLy,[loser],0–1,Chubz,[winner],Z,P,HotS,online
08/01/2013,LoWeLy,[winner],3–0,Starbuck,[loser],Z,Z,HotS,online
08/01/2013,LoWeLy,[winner],2–0,Senin,[loser],Z,Z,HotS,online
08/01/2013,LoWeLy,[winner],1–0,jeysen,[loser],Z,P,HotS,online
08/01/2013,LoWeLy,[winner],2–0,Revenge,[loser],Z,T,HotS,online
07/28/2013,LoWeLy,[loser],1–2,Revenge,[winner],Z,T,HotS,online
07/28/2013,LoWeLy,[winner],1–0,GoOdy,[loser],Z,T,HotS,online
07/28/2013,LoWeLy,[winner],1–0,GoOdy,[loser],Z,T,HotS,online
07/28/2013,LoWeLy,[winner],1–0,Ourk,[loser],Z,Z,HotS,online
07/28/2013,LoWeLy,[winner],2–0,KnowMe,[loser],Z,P,HotS,online
07/22/2013,LoWeLy,[winner],1–0,HerO,[loser],Z,P,HotS,online
07/21/2013,LoWeLy,[loser],1–3,Happy,[winner],Z,T,HotS,online
07/21/2013,LoWeLy,[winner],2–1,DIMAGA,[loser],Z,Z,HotS,online
07/21/2013,LoWeLy,[winner],2–0,GoOdy,[loser],Z,T,HotS,online
07/14/2013,LoWeLy,[loser],0–2,ShoWTimE,[winner],Z,P,HotS,online
07/13/2013,LoWeLy,[loser],1–2,ParanOid,[winner],Z,Z,HotS,online
07/13/2013,LoWeLy,[winner],2–0,Jona,[loser],Z,Z,HotS,online
07/06/2013,LoWeLy,[loser],1–2,StarDust,[winner],Z,P,HotS,online
07/06/2013,LoWeLy,[winner],2–0,GoOdy,[loser],Z,T,HotS,online
07/06/2013,LoWeLy,[winner],2–0,Downfall,[loser],Z,T,HotS,online
07/05/2013,LoWeLy,[loser],0–2,hendralisk,[winner],Z,Z,HotS,online
07/04/2013,LoWeLy,[winner],2–0,uzer,[loser],Z,Z,HotS,online
06/30/2013,LoWeLy,[winner],1–0,Happy,[loser],Z,T,HotS,offline
06/30/2013,LoWeLy,[loser],0–1,TitaN,[winner],Z,P,HotS,offline
06/13/2013,LoWeLy,[loser],0–2,HerO,[winner],Z,P,HotS,online
06/13/2013,LoWeLy,[winner],2–1,qxc,[loser],Z,T,HotS,online
06/13/2013,LoWeLy,[loser],1–2,HerO,[winner],Z,P,HotS,online
06/09/2013,LoWeLy,[winner],2–0,Denver,[loser],Z,Z,HotS,online
06/09/2013,LoWeLy,[winner],2–0,Pomi,[loser],Z,P,HotS,online
06/05/2013,LoWeLy,[loser],0–1,Heart,[winner],Z,T,HotS,online
06/01/2013,LoWeLy,[loser],1–2,Happy,[winner],Z,T,HotS,online
05/24/2013,LoWeLy,[loser],0–1,Harstem,[winner],Z,P,HotS,online
05/22/2013,LoWeLy,[loser],0–2,ToD,[winner],Z,P,HotS,online
05/20/2013,LoWeLy,[loser],0–1,qxc,[winner],Z,T,HotS,online
05/10/2013,LoWeLy,[loser],0–1,Dayshi,[winner],Z,T,HotS,online
05/05/2013,LoWeLy,[loser],0–2,ToD,[winner],Z,P,HotS,online
05/02/2013,LoWeLy,[loser],0–2,White-Ra,[winner],Z,P,HotS,online
04/22/2013,LoWeLy,[loser],1–2,Turuk,[winner],Z,T,HotS,online
04/18/2013,LoWeLy,[loser],0–2,NightEnD,[winner],Z,P,HotS,online
04/16/2013,LoWeLy,[loser],1–2,Shuttle,[winner],Z,T,HotS,online
04/16/2013,LoWeLy,[winner],2–0,Monty,[loser],Z,P,HotS,online
04/15/2013,LoWeLy,[loser],1–2,Starbuck,[winner],Z,Z,HotS,online
04/15/2013,LoWeLy,[winner],2–1,Ciara,[loser],Z,Z,HotS,online
04/07/2013,LoWeLy,[loser],0–2,Happy,[winner],Z,T,HotS,online
04/07/2013,LoWeLy,[winner],2–1,TitaN,[loser],Z,P,HotS,online
04/06/2013,LoWeLy,[loser],0–2,Kas,[winner],Z,T,HotS,online
04/06/2013,LoWeLy,[winner],2–1,White-Ra,[loser],Z,P,HotS,online
05/16/2013,Tarson,[winner],2–0,Zazu,[loser],T,Z,HotS,online
05/05/2013,Tarson,[winner],2–1,XlorD,[loser],T,Z,HotS,online
03/20/2013,Tarson,[loser],0–1,BabyKnight,[winner],T,P,HotS,online
03/20/2013,Tarson,[winner],1–0,KroLu,[loser],T,P,HotS,online
02/12/2013,Tarson,[loser],1–2,Romson,[winner],T,P,WoL,online
01/18/2013,Tarson,[loser],1–2,Snute,[winner],T,Z,WoL,offline
01/18/2013,Tarson,[loser],0–2,Dream,[winner],T,T,WoL,offline
12/30/2012,Tarson,[loser],0–1,Pro7ecT,[winner],T,T,WoL,online
12/16/2012,Tarson,[loser],0–3,Nerchio,[winner],T,Z,WoL,offline
12/16/2012,Tarson,[winner],3–2,DaNa,[loser],T,Z,WoL,offline
12/16/2012,Tarson,[loser],2–3,Tefel,[winner],T,Z,WoL,offline
12/07/2012,Tarson,[winner],2–1,DaNa,[loser],T,Z,WoL,online
12/07/2012,Tarson,[loser],1–2,DaNa,[winner],T,Z,WoL,online
12/06/2012,Tarson,[loser],0–2,LiveZerg,[winner],T,Z,WoL,online
10/11/2012,Tarson,[winner],2–1,Zazu,[loser],T,Z,WoL,online
10/11/2012,Tarson,[winner],2–0,qbeN,[loser],T,P,WoL,online
09/25/2012,Tarson,[loser],0–2,XlorD,[winner],T,Z,WoL,online
09/25/2012,Tarson,[winner],2–0,Jimpo,[loser],T,T,WoL,online
09/04/2012,Tarson,[loser],0–2,sLivko,[winner],T,Z,WoL,online
09/04/2012,Tarson,[loser],0–2,Bischu,[winner],T,P,WoL,online
09/04/2012,Tarson,[loser],0–2,NightEnD,[winner],T,P,WoL,online
09/04/2012,Tarson,[loser],0–2,HasuObs,[winner],T,P,WoL,online
09/02/2012,Tarson,[loser],0–3,Krr,[winner],T,P,WoL,offline
09/01/2012,Tarson,[loser],1–2,Snute,[winner],T,Z,WoL,offline
09/01/2012,Tarson,[winner],2–1,uzer,[loser],T,Z,WoL,offline
08/29/2012,Tarson,[loser],0–2,Snute,[winner],T,Z,WoL,online
08/29/2012,Tarson,[loser],0–2,Feast,[winner],T,P,WoL,online
08/15/2012,Tarson,[loser],0–2,Bly,[winner],T,Z,WoL,offline
08/15/2012,Tarson,[winner],2–0,Delphi,[loser],T,Z,WoL,offline
08/15/2012,Tarson,[winner],2–0,AureS,[loser],T,T,WoL,offline
08/15/2012,Tarson,[loser],0–2,YongHwa,[winner],T,P,WoL,offline
08/05/2012,Tarson,[winner],2–0,Minato,[loser],T,Z,WoL,online
08/05/2012,Tarson,[loser],0–2,Indy,[winner],T,P,WoL,online
07/29/2012,Tarson,[loser],1–2,Bly,[winner],T,Z,WoL,online
07/23/2012,Tarson,[loser],0–2,Bly,[winner],T,Z,WoL,online
07/23/2012,Tarson,[loser],1–2,DeathAngel,[winner],T,Z,WoL,online
07/22/2012,Tarson,[winner],2–0,DBS,[loser],T,T,WoL,online
07/22/2012,Tarson,[loser],0–3,MaNa,[winner],T,P,WoL,online
07/18/2012,Tarson,[loser],0–2,sLivko,[winner],T,Z,WoL,online
07/14/2012,Tarson,[loser],1–2,Bly,[winner],T,Z,WoL,online
07/06/2012,Tarson,[loser],0–2,HasuObs,[winner],T,P,WoL,offline
07/06/2012,Tarson,[loser],1–2,MC,[winner],T,P,WoL,offline
06/30/2012,Tarson,[winner],2–0,SirRobin,[loser],T,Z,WoL,online
06/30/2012,Tarson,[loser],2–3,Arthur,[winner],T,P,WoL,online
06/24/2012,Tarson,[winner],2–0,Tefel,[loser],T,Z,WoL,offline
06/24/2012,Tarson,[winner],2–1,Tefel,[loser],T,Z,WoL,online
06/20/2012,Tarson,[winner],2–0,ClouD,[loser],T,T,WoL,online
05/30/2012,Tarson,[winner],2–0,Indy,[loser],T,P,WoL,online
05/26/2012,Tarson,[winner],2–0,funkay,[loser],T,T,WoL,online
05/06/2012,Tarson,[loser],0–2,SLiDeR,[winner],T,P,WoL,online
05/01/2012,Tarson,[loser],0–2,DarKFoRcE,[winner],T,Z,WoL,online
04/29/2012,Tarson,[loser],0–1,BabyKnight,[winner],T,P,WoL,online
04/29/2012,Tarson,[loser],0–2,sYz,[winner],T,Z,WoL,online
04/26/2012,Tarson,[loser],1–2,ClouD,[winner],T,T,WoL,online
04/23/2012,Tarson,[winner],2–0,Druzdil,[loser],T,T,WoL,online
04/16/2012,Tarson,[winner],2–0,Matiz,[loser],T,Z,WoL,online
04/14/2012,Tarson,[loser],0–1,sLivko,[winner],T,Z,WoL,online
04/12/2012,Tarson,[loser],0–2,Harstem,[winner],T,P,WoL,online
04/10/2012,Tarson,[winner],2–1,hG,[loser],T,T,WoL,online
04/10/2012,Tarson,[loser],0–2,Nerchio,[winner],T,Z,WoL,online
03/31/2012,Tarson,[winner],2–0,KroLu,[loser],T,P,WoL,online
03/21/2012,Tarson,[loser],0–1,Symbol,[winner],T,Z,WoL,online
03/18/2012,Tarson,[winner],2–1,Tefel,[loser],T,Z,WoL,online
03/18/2012,Tarson,[winner],1–0,Roll,[loser],T,P,WoL,online
08/26/2017,Blysk,[loser],1–2,Yours,[winner],P,Z,LotV,offline
08/26/2017,Blysk,[loser],0–2,MightyKiwi,[winner],P,Z,LotV,offline
08/26/2017,Blysk,[winner],2–0,iaguz,[loser],P,T,LotV,offline
08/06/2017,Blysk,[loser],1–2,HuT,[winner],P,T,LotV,online
08/06/2017,Blysk,[winner],2–1,Elusory,[loser],P,T,LotV,online
08/05/2017,Blysk,[loser],1–2,Yours,[winner],P,Z,LotV,online
08/05/2017,Blysk,[winner],2–0,RunaMoK,[loser],P,T,LotV,online
08/05/2017,Blysk,[winner],2–1,HuT,[loser],P,T,LotV,online
08/05/2017,Blysk,[loser],0–2,Wally,[winner],P,Z,LotV,online
05/20/2017,Blysk,[loser],0–2,Azure,[winner],P,T,LotV,online
05/20/2017,Blysk,[loser],0–2,Crimson,[winner],P,Z,LotV,online
05/13/2017,Blysk,[winner],2–0,RunaMoK,[loser],P,T,LotV,online
05/13/2017,Blysk,[loser],0–2,DemiLove,[winner],P,Z,LotV,online
05/13/2017,Blysk,[winner],2–0,NXZ,[loser],P,Z,LotV,online
06/18/2016,Blysk,[loser],1–2,DemiLove,[winner],P,Z,LotV,online
06/18/2016,Blysk,[winner],2–0,PSiArc,[loser],P,T,LotV,online
06/18/2016,Blysk,[loser],0–2,PiG,[winner],P,Z,LotV,online
06/11/2016,Blysk,[loser],0–2,Rex,[winner],P,Z,LotV,online
06/05/2016,Blysk,[loser],0–2,Azure,[winner],P,T,LotV,online
06/04/2016,Blysk,[loser],1–2,Hjax,[winner],P,P,LotV,online
05/15/2016,Blysk,[winner],2–0,Erik,[loser],P,Z,LotV,online
05/01/2016,Blysk,[loser],2–3,DemiLove,[winner],P,Z,LotV,online
04/30/2016,Blysk,[winner],2–1,Creature,[loser],P,P,LotV,online
04/30/2016,Blysk,[loser],1–2,Kelazhur,[winner],P,T,LotV,online
04/21/2016,Blysk,[loser],0–2,Solar,[winner],P,Z,LotV,online
04/21/2016,Blysk,[winner],2–0,NXZ,[loser],P,Z,LotV,online
04/21/2016,Blysk,[winner],2–0,Zycart,[loser],P,T,LotV,online
04/16/2016,Blysk,[loser],1–2,Petraeus,[winner],P,Z,LotV,online
04/16/2016,Blysk,[winner],2–1,Azure,[loser],P,T,LotV,online
04/16/2016,Blysk,[loser],1–2,iaguz,[winner],P,T,LotV,online
04/16/2016,Blysk,[winner],2–1,Wally,[loser],P,Z,LotV,online
04/12/2016,Blysk,[loser],1–2,ChanKiM,[winner],P,Z,LotV,online
04/07/2016,Blysk,[loser],0–1,Symbol,[winner],P,Z,LotV,online
04/07/2016,Blysk,[loser],0–1,Semper,[winner],P,T,LotV,online
04/03/2016,Blysk,[loser],1–2,DemiLove,[winner],P,Z,LotV,online
04/03/2016,Blysk,[winner],2–0,Yours,[loser],P,Z,LotV,online
04/03/2016,Blysk,[winner],2–0,PSiArc,[loser],P,T,LotV,online
04/03/2016,Blysk,[winner],2–0,Ice,[loser],P,P,LotV,online
04/03/2016,Blysk,[loser],1–2,DemiLove,[winner],P,Z,LotV,online
04/02/2016,Blysk,[winner],2–0,PSiArc,[loser],P,T,LotV,online
04/02/2016,Blysk,[winner],2–1,Seither,[loser],P,T,LotV,online
04/02/2016,Blysk,[winner],2–1,NXZ,[loser],P,Z,LotV,online
03/27/2016,Blysk,[loser],1–2,Beastyqt,[winner],P,T,LotV,online
03/12/2016,Blysk,[loser],1–2,MightyKiwi,[winner],P,Z,LotV,online
03/12/2016,Blysk,[winner],2–0,Probe,[loser],P,P,LotV,online
03/12/2016,Blysk,[winner],1–0,NXZ,[loser],P,Z,LotV,online
03/12/2016,Blysk,[loser],0–2,PiG,[winner],P,Z,LotV,online
02/28/2016,Blysk,[loser],0–3,Seither,[winner],P,T,LotV,online
02/28/2016,Blysk,[winner],2–0,Fullmetal,[loser],P,T,LotV,online
02/21/2016,Blysk,[loser],0–2,MightyKiwi,[winner],P,Z,LotV,online
02/21/2016,Blysk,[loser],0–2,KingKong,[winner],P,Z,LotV,online
02/20/2016,Blysk,[loser],0–1,Petraeus,[winner],P,Z,LotV,online
02/20/2016,Blysk,[winner],1–0,PSiArc,[loser],P,T,LotV,online
02/20/2016,Blysk,[loser],1–2,DemiLove,[winner],P,Z,LotV,online
02/13/2016,Blysk,[loser],1–2,Crimson,[winner],P,Z,LotV,online
02/13/2016,Blysk,[loser],0–2,Probe,[winner],P,P,LotV,online
02/11/2016,Blysk,[loser],1–3,KingKong,[winner],P,Z,LotV,online
02/09/2016,Blysk,[winner],3–2,MCanning,[loser],P,P,LotV,online
01/30/2016,Blysk,[loser],1–2,NXZ,[winner],P,Z,LotV,online
01/24/2016,Blysk,[loser],1–2,PiG,[winner],P,Z,LotV,online
01/24/2016,Blysk,[winner],1–0,Azure,[loser],P,T,LotV,online
01/16/2016,Blysk,[winner],2–0,Rize,[loser],P,P,LotV,online
01/16/2016,Blysk,[loser],1–2,Petraeus,[winner],P,Z,LotV,online
01/16/2016,Blysk,[winner],2–1,KingKong,[loser],P,Z,LotV,online
10/23/2012,dde,[winner],2–1,sLivko,[loser],T,Z,WoL,online
10/23/2012,dde,[loser],0–2,HyuN,[winner],T,Z,WoL,online
10/17/2012,dde,[winner],2–0,KawaiiRice,[loser],T,T,WoL,online
10/15/2012,dde,[loser],0–2,HuK,[winner],T,P,WoL,online
09/30/2012,dde,[winner],2–0,roof,[loser],T,Z,WoL,online
09/30/2012,dde,[winner],3–1,Crane,[loser],T,P,WoL,online
09/20/2012,dde,[loser],1–2,hendralisk,[winner],T,Z,WoL,online
08/26/2012,dde,[loser],0–2,Suppy,[winner],T,Z,WoL,offline
08/25/2012,dde,[loser],0–2,MarineKing,[winner],T,T,WoL,offline
08/24/2012,dde,[loser],1–2,Illusion,[winner],T,T,WoL,offline
08/24/2012,dde,[loser],0–2,SpeCial,[winner],T,T,WoL,offline
08/19/2012,dde,[winner],2–0,KroLu,[loser],T,P,WoL,online
08/19/2012,dde,[winner],3–0,AureS,[loser],T,T,WoL,online
08/15/2012,dde,[loser],0–1,Kane,[winner],T,Z,WoL,online
08/11/2012,dde,[winner],2–1,Axslav,[loser],T,P,WoL,online
07/15/2012,dde,[loser],0–2,DdoRo,[winner],T,P,WoL,offline
07/14/2012,dde,[winner],2–1,Kane,[loser],T,Z,WoL,offline
07/14/2012,dde,[winner],2–0,KoMA,[loser],T,T,WoL,offline
07/14/2012,dde,[winner],2–1,TT1,[loser],T,P,WoL,offline
07/01/2012,dde,[winner],2–1,tgun,[loser],T,Z,WoL,online
07/01/2012,dde,[loser],1–3,PiG,[winner],T,Z,WoL,online
07/01/2012,dde,[winner],2–0,Tilea,[loser],T,T,WoL,online
06/27/2012,dde,[winner],2–0,KawaiiRice,[loser],T,T,WoL,online
06/26/2012,dde,[winner],2–0,Agh,[loser],T,P,WoL,offline
06/25/2012,dde,[loser],0–2,HalfBreed,[winner],T,Z,WoL,online
06/22/2012,dde,[loser],1–2,hendralisk,[winner],T,Z,WoL,online
06/10/2012,dde,[winner],2–0,Gatored,[loser],T,P,WoL,offline
06/10/2012,dde,[loser],1–2,HwangSin,[winner],T,P,WoL,offline
06/09/2012,dde,[loser],1–2,Suppy,[winner],T,Z,WoL,offline
05/31/2012,dde,[loser],1–2,Suppy,[winner],T,Z,WoL,online
05/27/2012,dde,[loser],1–2,Glon,[winner],T,Z,WoL,online
05/27/2012,dde,[winner],2–0,sWs,[loser],T,P,WoL,online
05/25/2012,dde,[loser],0–2,HalfBreed,[winner],T,Z,WoL,online
05/24/2012,dde,[winner],2–1,Golden,[loser],T,Z,WoL,online
05/22/2012,dde,[winner],2–1,Future,[loser],T,P,WoL,online
05/18/2012,dde,[winner],2–0,hendralisk,[loser],T,Z,WoL,online
05/10/2012,dde,[loser],0–2,SpeCial,[winner],T,T,WoL,online
05/10/2012,dde,[winner],2–1,giX,[loser],T,Z,WoL,online
05/10/2012,dde,[loser],1–2,HwangSin,[winner],T,P,WoL,online
05/08/2012,dde,[loser],0–2,giX,[winner],T,Z,WoL,online
05/05/2012,dde,[winner],1–0,RaNgeD,[loser],T,P,WoL,online
05/05/2012,dde,[loser],0–1,Clavie,[winner],T,P,WoL,online
05/05/2012,dde,[loser],0–1,Socke,[winner],T,P,WoL,online
05/03/2012,dde,[loser],1–2,NightEnD,[winner],T,P,WoL,online
04/28/2012,dde,[loser],0–1,Strelok,[winner],T,T,WoL,online
04/19/2012,dde,[loser],0–2,GanZi,[winner],T,T,WoL,online
04/18/2012,dde,[winner],2–0,KiFirE,[loser],T,P,WoL,online
04/17/2012,dde,[winner],2–0,KoMA,[loser],T,T,WoL,online
04/04/2012,dde,[winner],4–0,iNcontroL,[loser],T,P,WoL,online
03/31/2012,dde,[loser],0–2,RainBOw,[winner],T,T,WoL,online
03/31/2012,dde,[loser],0–2,Pokebunny,[winner],T,T,WoL,online
03/31/2012,dde,[loser],0–2,Pet,[winner],T,Z,WoL,online
03/24/2012,dde,[loser],0–2,PuMa,[winner],T,T,WoL,offline
03/12/2012,dde,[loser],1–2,TLO,[winner],T,Z,WoL,online
03/10/2012,dde,[loser],1–2,Illusion,[winner],T,T,WoL,online
03/04/2012,dde,[winner],2–1,Suppy,[loser],T,Z,WoL,online
03/04/2012,dde,[loser],1–2,Mystik,[winner],T,Z,WoL,online
02/25/2012,dde,[loser],1–2,Sheth,[winner],T,Z,WoL,offline
02/13/2012,dde,[winner],3–0,DeMusliM,[loser],T,T,WoL,online
02/13/2012,dde,[winner],2–0,Agh,[loser],T,P,WoL,online
02/13/2012,dde,[winner],2–0,Hawk,[loser],T,Z,WoL,online
02/13/2012,dde,[winner],2–0,TT1,[loser],T,P,WoL,online
02/12/2012,dde,[loser],1–2,DeMusliM,[winner],T,T,WoL,online
02/11/2012,dde,[winner],3–2,Mystik,[loser],T,Z,WoL,online
04/28/2015,Goswser,[winner],2–1,Neuro,[loser],Z,Z,LotV,online
04/18/2015,Goswser,[loser],0–2,sWs,[winner],Z,P,HotS,online
04/16/2015,Goswser,[winner],2–0,Early,[loser],Z,P,HotS,online
04/14/2015,Goswser,[loser],1–2,qxc,[winner],Z,T,HotS,online
04/12/2015,Goswser,[loser],0–2,Jaedong,[winner],Z,Z,HotS,online
04/06/2015,Goswser,[winner],2–0,Miso,[loser],Z,T,LotV,online
03/01/2015,Goswser,[loser],0–1,SpaceMarine,[winner],Z,P,HotS,online
02/01/2015,Goswser,[winner],3–2,PiLiPiLi,[loser],Z,P,HotS,online
01/22/2015,Goswser,[winner],2–0,Believe,[loser],Z,P,HotS,online
01/22/2015,Goswser,[winner],2–1,Operator,[loser],Z,Z,HotS,online
01/15/2015,Goswser,[loser],0–2,Suppy,[winner],Z,Z,HotS,online
01/15/2015,Goswser,[winner],2–0,ViBE,[loser],Z,Z,HotS,online
01/14/2015,Goswser,[winner],2–1,Winter,[loser],Z,Z,HotS,online
01/08/2015,Goswser,[loser],1–2,Kane,[winner],Z,Z,HotS,online
01/08/2015,Goswser,[winner],2–0,KiFirE,[loser],Z,P,HotS,online
01/07/2015,Goswser,[loser],1–2,Bails,[winner],Z,P,HotS,online
01/07/2015,Goswser,[winner],2–0,Suppy,[loser],Z,Z,HotS,online
01/07/2015,Goswser,[winner],2–0,Pokebunny,[loser],Z,T,HotS,online
10/31/2014,Goswser,[loser],0–2,Schnitzel,[winner],Z,T,HotS,online
10/31/2014,Goswser,[winner],2–0,SLeet,[loser],Z,Z,HotS,online
10/30/2014,Goswser,[loser],1–2,Bails,[winner],Z,P,HotS,online
10/28/2014,Goswser,[winner],2–0,Virium,[loser],Z,P,HotS,online
10/28/2014,Goswser,[winner],2–0,WarreN,[loser],Z,Z,HotS,online
10/24/2014,Goswser,[loser],0–2,Solar,[winner],Z,Z,HotS,online
10/24/2014,Goswser,[winner],2–1,MorroW,[loser],Z,T,HotS,online
10/24/2014,Goswser,[loser],0–2,Solar,[winner],Z,Z,HotS,online
10/23/2014,Goswser,[loser],0–2,Polt,[winner],Z,T,HotS,online
10/23/2014,Goswser,[winner],2–0,Bones,[loser],Z,P,HotS,online
10/14/2014,Goswser,[loser],1–2,Virium,[winner],Z,P,HotS,online
10/14/2014,Goswser,[winner],2–1,Sonic,[loser],Z,T,HotS,online
07/16/2014,Goswser,[loser],0–2,Minigun,[winner],Z,P,HotS,online
02/13/2014,Goswser,[loser],0–2,iNcontroL,[winner],Z,P,HotS,online
02/13/2014,Goswser,[winner],2–1,avilo,[loser],Z,T,HotS,online
02/13/2014,Goswser,[loser],0–2,ViBE,[winner],Z,Z,HotS,online
01/09/2014,Goswser,[loser],0–2,KoMA,[winner],Z,T,HotS,online
01/09/2014,Goswser,[winner],2–0,Jig,[loser],Z,Z,HotS,online
11/28/2013,Goswser,[loser],0–2,Jaedong,[winner],Z,Z,HotS,offline
11/28/2013,Goswser,[loser],0–2,HerO,[winner],Z,P,HotS,offline
11/07/2013,Goswser,[loser],0–1,Alicia,[winner],Z,P,HotS,online
11/02/2013,Goswser,[loser],0–2,sKyHigh,[winner],Z,T,HotS,online
11/01/2013,Goswser,[loser],0–2,NesTea,[winner],Z,Z,HotS,online
11/01/2013,Goswser,[loser],0–2,Neeb,[winner],Z,T,HotS,online
10/30/2013,Goswser,[loser],0–2,Bbyong,[winner],Z,T,HotS,online
10/30/2013,Goswser,[winner],2–0,KiFirE,[loser],Z,P,HotS,online
10/25/2013,Goswser,[loser],0–2,MaSsan,[winner],Z,Z,HotS,online
10/22/2013,Goswser,[winner],2–0,Shew,[loser],Z,P,HotS,online
10/22/2013,Goswser,[loser],0–1,SpaceMarine,[winner],Z,P,HotS,online
10/22/2013,Goswser,[loser],1–2,TT1,[winner],Z,P,HotS,online
10/22/2013,Goswser,[winner],1–0,Jig,[loser],Z,Z,HotS,online
10/17/2013,Goswser,[loser],0–1,Harstem,[winner],Z,P,HotS,online
10/15/2013,Goswser,[loser],0–1,TaeJa,[winner],Z,T,HotS,online
10/15/2013,Goswser,[winner],1–0,TLO,[loser],Z,Z,HotS,online
10/07/2013,Goswser,[loser],0–2,Tassadar,[winner],Z,P,HotS,online
10/04/2013,Goswser,[loser],0–1,Kas,[winner],Z,T,HotS,online
09/29/2013,Goswser,[loser],0–1,LucifroN,[winner],Z,T,HotS,online
09/25/2013,Goswser,[loser],1–2,MacSed,[winner],Z,P,HotS,online
09/25/2013,Goswser,[loser],1–2,Sen,[winner],Z,Z,HotS,online
09/25/2013,Goswser,[winner],2–1,MacSed,[loser],Z,P,HotS,online
09/09/2013,Goswser,[loser],0–2,MorroW,[winner],Z,T,HotS,online
09/09/2013,Goswser,[winner],2–0,Ignite,[loser],Z,P,HotS,online
09/08/2013,Goswser,[loser],0–2,DeMusliM,[winner],Z,T,HotS,online
09/08/2013,Goswser,[loser],1–2,qxc,[winner],Z,T,HotS,online
09/04/2013,Goswser,[loser],0–2,sC,[winner],Z,T,HotS,online
09/02/2013,Goswser,[winner],2–0,ToXiC,[loser],Z,P,HotS,online
04/17/2016,KiWiKaKi,[loser],0–2,Semper,[winner],P,T,LotV,offline
06/02/2015,KiWiKaKi,[loser],0–3,Nerchio,[winner],P,Z,LotV,online
05/21/2015,KiWiKaKi,[winner],3–0,DIMAGA,[loser],P,Z,LotV,online
05/20/2015,KiWiKaKi,[loser],0–1,Jaedong,[winner],P,Z,LotV,online
05/06/2015,KiWiKaKi,[winner],3–0,Loup,[loser],P,T,LotV,online
05/06/2015,KiWiKaKi,[winner],2–0,ParanOid,[loser],P,Z,LotV,online
04/06/2012,KiWiKaKi,[loser],0–2,PartinG,[winner],P,P,WoL,offline
04/06/2012,KiWiKaKi,[loser],1–2,Illusion,[winner],P,T,WoL,offline
03/18/2012,KiWiKaKi,[winner],2–0,AlexCMoi,[loser],P,T,WoL,online
02/12/2012,KiWiKaKi,[loser],1–2,Ostojiy,[winner],P,Z,WoL,online
02/05/2012,KiWiKaKi,[loser],0–1,theognis,[winner],P,T,WoL,online
01/24/2012,KiWiKaKi,[loser],0–1,Revival,[winner],P,Z,WoL,online
01/22/2012,KiWiKaKi,[winner],16–8,CatZ,[loser],P,Z,WoL,online
01/22/2012,KiWiKaKi,[winner],1–0,GuMiho,[loser],P,T,WoL,online
12/10/2011,KiWiKaKi,[loser],1–2,TitaN,[winner],P,P,WoL,offline
12/09/2011,KiWiKaKi,[loser],0–1,ClouD,[winner],P,T,WoL,offline
12/09/2011,KiWiKaKi,[winner],1–0,RedArchon,[loser],P,T,WoL,offline
12/07/2011,KiWiKaKi,[loser],0–1,KeeN,[winner],P,T,WoL,online
11/26/2011,KiWiKaKi,[winner],2–0,ClouD,[loser],P,T,WoL,online
11/26/2011,KiWiKaKi,[loser],1–2,MaNa,[winner],P,P,WoL,online
11/20/2011,KiWiKaKi,[loser],1–2,HayprO,[winner],P,Z,WoL,offline
11/19/2011,KiWiKaKi,[loser],1–2,DongRaeGu,[winner],P,Z,WoL,offline
